title,index_movie
nelly and monsieur arnaud,"[19449, 17671, 10300, 17569, 3139]"
courage under fire,"[16470, 12917, 3340, 12035, 10984]"
mission: impossible,"[14674, 12348, 179, 2650, 14443]"
moll flanders,"[10850, 1036, 7709, 8463, 9848]"
the superwife,"[11142, 16602, 19519, 8167, 18095]"
dragonheart,"[8063, 21700, 18047, 5854, 20450]"
eddie,"[13997, 4701, 21292, 1786, 3179]"
yankee zulu,"[8826, 8898, 15265, 8537, 14634]"
purple noon,"[18039, 18770, 13057, 15638, 16341]"
august,"[3465, 1573, 4848, 16337, 9359]"
james and the giant peach,"[6764, 1688, 727, 722, 2644]"
fear,"[8488, 931, 3258, 9176, 18470]"
kids in the hall: brain candy,"[1141, 9348, 5547, 15357, 20120]"
underground,"[9313, 3549, 4309, 9549, 12427]"
all things fair,"[20218, 18984, 14048, 16434, 20827]"
bloodsport ii,"[3371, 15532, 11844, 13685, 2429]"
pather panchali,"[20994, 16318, 15636, 9672, 6367]"
the world of apu,"[14640, 13527, 16211, 18699, 13319]"
mystery science theater 3000: the movie,"[19202, 20775, 6615, 1722, 5089]"
space jam,"[17257, 8343, 5488, 2089, 300]"
barbarella,"[6573, 6467, 3012, 1926, 8307]"
alphaville,"[21347, 11994, 11238, 17448, 7858]"
coup de torchon,"[11107, 1108, 13234, 12244, 21347]"
it's my party,"[15575, 3082, 1415, 17085, 3958]"
mrs. winterbourne,"[267, 269, 21103, 287, 1222]"
the substitute,"[13727, 14183, 21395, 7552, 5890]"
true crime,"[20457, 3431, 3231, 14871, 4239]"
butterfly kiss,"[14028, 7575, 16699, 778, 2786]"
feeling minnesota,"[4575, 3589, 1988, 1305, 7846]"
angus,"[1097, 8394, 12347, 10043, 60]"
faces,"[11474, 8499, 5236, 18658, 306]"
boys,"[5709, 689, 17716, 17085, 3329]"
the quest,"[14443, 5509, 8493, 14698, 19483]"
cosi,"[5358, 3149, 7608, 20071, 6394]"
sunset park,"[21129, 18137, 12556, 21395, 8472]"
mulholland falls,"[5638, 14958, 10880, 11937, 7478]"
the truth about cats & dogs,"[10599, 7854, 1344, 3608, 6176]"
oliver & company,"[1688, 8774, 10185, 21074, 9786]"
flipper,"[15123, 12, 5509, 7172, 7940]"
captives,"[18219, 2183, 10423, 8740, 6958]"
dead man,"[11075, 15828, 9339, 2922, 14765]"
the horseman on the roof,"[12427, 10559, 561, 5754, 8736]"
switchblade sisters,"[5495, 4635, 14058, 18960, 1532]"
mouth to mouth,"[4501, 19278, 16072, 15867, 2779]"
the visitors,"[21751, 13041, 14844, 15339, 12772]"
multiplicity,"[8811, 16, 3365, 1926, 19800]"
the craft,"[2524, 3965, 19656, 968, 18960]"
the great white hype,"[1601, 2540, 2158, 13782, 1302]"
last dance,"[2569, 3190, 6344, 5184, 3552]"
cold comfort farm,"[8619, 5249, 10412, 13513, 18874]"
the rock,"[5509, 14443, 16562, 12079, 1098]"
cemetery man,"[16219, 12426, 7795, 8114, 11584]"
twister,"[381, 15100, 8584, 1955, 1118]"
ghost in the shell,"[17300, 20169, 7220, 17642, 18783]"
thinner,"[8916, 8299, 17926, 21655, 8307]"
force of evil,"[2855, 3298, 2934, 5055, 4908]"
the arrival,"[17487, 799, 17102, 14567, 11885]"
dr. strangelove or: how i learned to stop worrying and love the bomb,"[774, 6023, 11613, 4759, 5054]"
a month by the lake,"[15266, 6150, 2484, 21162, 2867]"
gold diggers: the secret of bear mountain,"[18470, 21741, 3571, 1303, 14913]"
kim,"[10596, 12751, 5643, 2299, 14882]"
ashes of time,"[15276, 13933, 16977, 8264, 5233]"
stalingrad,"[11213, 20543, 6616, 815, 3935]"
the last of the high kings,"[10277, 11101, 18682, 17456, 19025]"
heavy,"[1422, 2822, 3968, 18720, 17531]"
jack,"[21704, 13325, 309, 21343, 1530]"
i shot andy warhol,"[2325, 3407, 1170, 1218, 3393]"
spirits of the dead,"[5268, 18197, 2582, 21047, 5566]"
pharaoh's  army,"[4565, 17484, 2976, 7504, 16560]"
trainspotting,"[20827, 11396, 12812, 12925, 6884]"
independence day,"[15865, 10556, 586, 6569, 841]"
stealing beauty,"[14800, 12721, 8117, 7635, 6206]"
the fan,"[3960, 3552, 3315, 16708, 7846]"
the hunchback of notre dame,"[2278, 727, 7778, 8155, 18960]"
the cable guy,"[473, 2442, 2503, 4425, 7112]"
kingpin,"[7447, 6299, 303, 1032, 8333]"
eraser,"[9477, 2931, 1337, 431, 13166]"
the nutty professor,"[2538, 4243, 7540, 7384, 4230]"
an unforgettable summer,"[524, 12892, 158, 11539, 169]"
somebody to love,"[3017, 8155, 18960, 9055, 5298]"
daylight,"[1824, 12333, 13604, 425, 1823]"
the frighteners,"[6067, 8193, 1634, 6701, 5359]"
lone star,"[8057, 5760, 2442, 2503, 12129]"
harriet the spy,"[6253, 8209, 6294, 7685, 13347]"
phenomenon,"[5775, 6467, 21567, 7439, 14564]"
walking and talking,"[1967, 11601, 11821, 5390, 17603]"
she's the one,"[109, 1265, 4701, 269, 13867]"
a time to kill,"[2439, 679, 7955, 14428, 20101]"
american buffalo,"[13279, 20459, 3465, 1573, 11170]"
alaska,"[3684, 54, 12239, 4469, 3293]"
fled,"[7612, 18933, 9407, 10846, 2403]"
larger than life,"[3001, 9627, 19876, 2838, 11906]"
a very brady sequel,"[1788, 1677, 2935, 11075, 1009]"
death in the garden,"[21357, 19609, 12522, 5576, 11143]"
la collectionneuse,"[11540, 11107, 12002, 6061, 9267]"
regular guys,"[4218, 16596, 18803, 2998, 18619]"
the convent,"[4597, 15881, 9065, 10344, 13883]"
the first wives club,"[14362, 2018, 17264, 17297, 6596]"
stonewall,"[2489, 21014, 3248, 3729, 8966]"
ransom,"[18513, 6095, 12936, 1098, 14591]"
high school high,"[5037, 18264, 14183, 20562, 16685]"
phat beach,"[6757, 17719, 2838, 17259, 8209]"
foxfire,"[3958, 12658, 4621, 10010, 8221]"
chain reaction,"[6569, 17811, 4016, 12014, 2540]"
matilda,"[21704, 2778, 3611, 1532, 712]"
emma,"[142, 19897, 8740, 6194, 1275]"
the crow: city of angels,"[12325, 17627, 9618, 2513, 10635]"
eyes without a face,"[5689, 10768, 19817, 16248, 10137]"
flirt,"[872, 1696, 3269, 4675, 13871]"
the spitfire grill,"[2096, 13295, 8070, 6300, 15721]"
escape from l.a.,"[990, 75, 19619, 9131, 2545]"
cyclo,"[19369, 3173, 4616, 14682, 18016]"
basquiat,"[13252, 1356, 21282, 8408, 17974]"
tin cup,"[767, 19861, 5241, 8988, 17538]"
the ballad of narayama,"[13047, 1817, 10383, 17296, 3758]"
the godfather,"[865, 2389, 15540, 9131, 2974]"
maybe... maybe not,"[9947, 16603, 487, 11142, 15623]"
police story 3: supercop,"[7748, 6707, 10665, 6940, 17138]"
manny & lo,"[19401, 6536, 11462, 2537, 717]"
small faces,"[15699, 6538, 15392, 5086, 8931]"
bound,"[11688, 2123, 12357, 8226, 19683]"
death in brunswick,"[2116, 12943, 11131, 6221, 17744]"
kansas city,"[11214, 19128, 10415, 6915, 2014]"
vive l'amour,"[21045, 10025, 3358, 14226, 5405]"
project s,"[6940, 600, 8104, 18297, 6707]"
the relic,"[965, 3100, 3928, 7663, 4299]"
first kid,"[102, 13847, 7654, 566, 10286]"
the trigger effect,"[9696, 20892, 2734, 575, 9495]"
bogus,"[5488, 1046, 2341, 10433, 7168]"
bulletproof,"[3132, 3400, 3405, 18449, 2989]"
talk of angels,"[17079, 5324, 7297, 3840, 12269]"
the land before time iii: the time of the great giving,"[15911, 15121, 8468, 15798, 13368]"
twelfth night,"[12207, 142, 383, 19897, 6194]"
mother night,"[1421, 295, 3437, 11498, 2469]"
wild reeds,"[10225, 12587, 19057, 16248, 11826]"
for whom the bell tolls,"[10998, 6046, 3021, 13347, 278]"
the philadelphia story,"[6299, 303, 15962, 5552, 3956]"
singin' in the rain,"[5215, 2266, 7445, 6369, 7709]"
an american in paris,"[11809, 658, 4955, 656, 4971]"
funny face,"[5547, 6272, 2687, 1141, 1810]"
breakfast at tiffany's,"[8507, 14040, 1810, 5547, 7301]"
vertigo,"[1249, 19254, 2252, 14031, 278]"
rear window,"[5205, 335, 6959, 8322, 5765]"
it happened one night,"[1740, 13711, 1346, 3365, 7604]"
gaslight,"[5638, 2968, 10880, 5635, 14958]"
the gay divorcee,"[9353, 5547, 1222, 15074, 1105]"
north by northwest,"[5534, 7478, 333, 5638, 5635]"
the apartment,"[872, 8996, 15009, 7177, 5834]"
some like it hot,"[9665, 16657, 20418, 1740, 2442]"
charade,"[7238, 17230, 5112, 2479, 14007]"
casablanca,"[5241, 5574, 1564, 7958, 17538]"
the maltese falcon,"[9477, 679, 925, 5804, 2439]"
my fair lady,"[14058, 5241, 6355, 17538, 5243]"
sabrina,"[8232, 7410, 5077, 19401, 3805]"
roman holiday,"[5547, 623, 665, 427, 18551]"
the little princess,"[2540, 1302, 8949, 8295, 8482]"
meet me in st. louis,"[5918, 6281, 6299, 6331, 10405]"
the wizard of oz,"[1051, 3461, 23, 11976, 12269]"
gone with the wind,"[8463, 14336, 650, 1036, 11809]"
my favorite year,"[9261, 4381, 6281, 6299, 7478]"
sunset boulevard,"[15868, 7439, 7301, 1055, 18470]"
citizen kane,"[4517, 20732, 267, 2348, 6173]"
2001: a space odyssey,"[718, 629, 9, 15763, 1846]"
all about eve,"[2540, 1344, 11617, 2242, 9950]"
the women,"[6281, 2292, 11301, 1739, 2006]"
rebecca,"[2384, 7439, 5724, 379, 6365]"
foreign correspondent,"[5712, 908, 3963, 4201, 11876]"
notorious,"[6101, 21105, 21214, 3944, 11688]"
spellbound,"[6886, 8384, 21063, 9696, 757]"
an affair to remember,"[2265, 10188, 7873, 4970, 11156]"
to catch a thief,"[21655, 8796, 603, 4769, 537]"
father of the bride,"[4697, 7604, 687, 1740, 3679]"
the band wagon,"[10405, 14012, 658, 14579, 6374]"
ninotchka,"[6299, 303, 1036, 3956, 3795]"
love in the afternoon,"[1222, 5547, 6684, 7956, 1636]"
gigi,"[6299, 303, 11183, 14012, 3956]"
the reluctant debutante,"[5918, 14310, 11359, 6299, 3585]"
the adventures of robin hood,"[8389, 1837, 10436, 5352, 14443]"
the mark of zorro,"[2354, 6569, 1344, 4126, 4125]"
laura,"[12035, 2540, 1344, 3608, 7333]"
the ghost and mrs. muir,"[10599, 6176, 519, 5580, 2550]"
lost horizon,"[5114, 18545, 2503, 12129, 5112]"
top hat,"[99, 756, 7234, 3796, 8996]"
to be or not to be,"[3083, 8966, 11837, 3189, 107]"
my man godfrey,"[2258, 4567, 11904, 17264, 7580]"
giant,"[1337, 308, 11052, 4485, 2572]"
east of eden,"[11052, 1337, 15255, 866, 10256]"
the thin man,"[6281, 4193, 341, 5638, 19889]"
his girl friday,"[2591, 1304, 1652, 2642, 11882]"
around the world in eighty days,"[906, 21392, 8333, 6423, 11447]"
it's a wonderful life,"[11597, 2162, 18037, 14049, 3307]"
mr. smith goes to washington,"[7739, 3107, 7439, 9282, 2506]"
bringing up baby,"[1222, 2442, 5547, 20303, 7878]"
penny serenade,"[6242, 8057, 12359, 1348, 4425]"
of human bondage,"[18960, 5218, 8155, 7439, 15172]"
little lord fauntleroy,"[5360, 11838, 8973, 2199, 7439]"
they made me a criminal,"[2439, 9477, 4384, 634, 925]"
the inspector general,"[2684, 7471, 11560, 5243, 5841]"
angel and the badman,"[7199, 13106, 6468, 3498, 7760]"
the 39 steps,"[1586, 8010, 2177, 1557, 15351]"
a walk in the sun,"[4570, 18468, 9683, 11766, 1050]"
night of the living dead,"[5802, 14650, 9317, 3345, 5451]"
the african queen,"[8464, 3110, 8011, 4848, 3944]"
beat the devil,"[3293, 10176, 2412, 13988, 15765]"
cat on a hot tin roof,"[2246, 654, 7604, 5896, 1335]"
the last time i saw paris,"[201, 621, 6439, 11809, 3152]"
meet john doe,"[10720, 5709, 20346, 9088, 2528]"
a farewell to arms,"[10839, 4814, 16409, 15242, 3303]"
"yes, madam","[18341, 10897, 19613, 16916, 17112]"
picnic,"[13943, 6300, 5328, 20085, 8263]"
fly away home,"[5335, 711, 14049, 16484, 13684]"
grace of my heart,"[18468, 2162, 7852, 3622, 2081]"
maximum risk,"[3933, 14443, 18513, 21108, 1726]"
michael collins,"[2439, 9746, 12921, 2815, 6315]"
big night,"[2918, 19990, 3553, 3568, 12249]"
last man standing,"[17716, 1839, 4741, 6156, 9016]"
caught,"[6878, 12665, 4022, 6959, 11883]"
set it off,"[11616, 7690, 20213, 10957, 7057]"
2 days in the valley,"[2598, 17059, 3115, 2505, 6596]"
curdled,"[368, 12322, 3613, 16809, 2513]"
extreme measures,"[12201, 81, 5575, 20423, 8874]"
d3: the mighty ducks,"[1438, 17710, 7778, 21501, 8770]"
the chamber,"[6894, 2333, 12859, 11392, 21439]"
the apple dumpling gang,"[1413, 6403, 1412, 11837, 13592]"
"davy crockett, king of the wild frontier","[4726, 7260, 668, 20192, 12543]"
escape to witch mountain,"[20396, 1483, 10242, 1414, 1435]"
the love bug,"[17297, 7586, 726, 1442, 1445]"
herbie rides again,"[19885, 1442, 7586, 667, 984]"
old yeller,"[20994, 1471, 717, 12163, 15896]"
the parent trap,"[1453, 7178, 911, 1477, 3422]"
pollyanna,"[5335, 1471, 20114, 717, 8582]"
homeward bound: the incredible journey,"[3760, 3975, 16169, 722, 1471]"
the shaggy dog,"[1412, 1046, 1487, 13927, 1442]"
swiss family robinson,"[1944, 8406, 1441, 711, 5449]"
that darn cat!,"[13927, 11154, 4274, 7778, 19401]"
"20,000 leagues under the sea","[12648, 3814, 6467, 5622, 19248]"
cool runnings,"[1438, 1487, 16345, 3079, 11837]"
angels in the outfield,"[8361, 3679, 3193, 1499, 7287]"
cinderella,"[12804, 727, 13748, 456, 710]"
the three caballeros,"[2317, 727, 1688, 923, 493]"
the sword in the stone,"[727, 6764, 493, 2758, 724]"
so dear to my heart,"[1415, 2758, 8182, 12378, 13689]"
robin hood: prince of thieves,"[9526, 1216, 10436, 9473, 21097]"
mary poppins,"[1857, 729, 13162, 1442, 1477]"
dumbo,"[2644, 2758, 13162, 1415, 1688]"
pete's dragon,"[493, 1103, 717, 6836, 13162]"
bedknobs and broomsticks,"[3604, 726, 1477, 13037, 10982]"
alice in wonderland,"[1479, 1751, 727, 15087, 13372]"
the fox and the hound,"[16133, 1415, 7342, 1471, 19541]"
freeway,"[2155, 6852, 19586, 6860, 3655]"
the sound of music,"[3779, 1302, 4330, 19128, 3534]"
die hard,"[988, 6569, 8920, 4016, 1826]"
the lawnmower man,"[4892, 12221, 21038, 8696, 13664]"
unhook the stars,"[1906, 19582, 48, 10179, 3177]"
secrets & lies,"[6221, 1127, 20891, 180, 14649]"
that thing you do!,"[1302, 2540, 1344, 15104, 3886]"
to gillian on her 37th birthday,"[623, 3258, 6015, 772, 11146]"
surviving picasso,"[3958, 3082, 16065, 13553, 14457]"
beautiful thing,"[5287, 3980, 8461, 16556, 5249]"
the long kiss goodnight,"[8550, 15714, 6233, 8326, 2418]"
the ghost and the darkness,"[16475, 14206, 8226, 16454, 142]"
looking for richard,"[19084, 12705, 2784, 4215, 7624]"
trees lounge,"[21565, 17717, 18945, 18706, 9748]"
normal life,"[14912, 4876, 8769, 3602, 7243]"
get on the bus,"[6403, 7439, 7242, 11665, 15379]"
jude,"[1872, 12258, 16699, 4067, 285]"
everyone says i love you,"[5456, 6194, 14820, 2604, 7292]"
romeo + juliet,"[2540, 5419, 1344, 3140, 4126]"
swingers,"[4818, 10021, 1810, 7184, 10061]"
sleepers,"[2439, 11688, 10756, 10369, 12670]"
the sunchaser,"[1337, 19861, 2439, 5241, 5550]"
aladdin and the king of thieves,"[290, 21628, 11683, 2758, 1484]"
shall we dance,"[628, 4452, 9353, 14611, 2604]"
a damsel in distress,"[14040, 665, 9353, 1222, 12361]"
crossfire,"[473, 8384, 2503, 2790, 3552]"
"murder, my sweet","[3928, 8669, 11688, 20631, 21655]"
macao,"[3951, 21567, 7439, 20892, 7301]"
willy wonka & the chocolate factory,"[10711, 7199, 9333, 9294, 5547]"
the innocents,"[11761, 7293, 1159, 5156, 2028]"
sleeper,"[15717, 20418, 5368, 2468, 5741]"
bananas,"[11837, 3189, 666, 21501, 3083]"
a fish called wanda,"[14900, 6299, 10846, 6205, 303]"
life of brian,"[3084, 17981, 11360, 9397, 19873]"
victor/victoria,"[6299, 303, 1335, 658, 3956]"
the candidate,"[11560, 12778, 2815, 2755, 1337]"
the great race,"[11560, 6647, 16169, 21501, 1226]"
bonnie and clyde,"[15432, 16065, 21107, 19957, 3958]"
the old man and the sea,"[2755, 21097, 5550, 12265, 2815]"
dial m for murder,"[5184, 4384, 14256, 679, 21063]"
dirty dancing,"[7760, 4905, 15442, 365, 269]"
reservoir dogs,"[5548, 16909, 2044, 11487, 2827]"
platoon,"[6023, 2105, 9153, 7875, 5941]"
weekend at bernie's,"[20521, 584, 17317, 8170, 3509]"
basic instinct,"[16931, 5081, 6344, 6088, 2224]"
the doors,"[19128, 15168, 3958, 2792, 19824]"
the crying game,"[6957, 15380, 21005, 15395, 4067]"
glengarry glen ross,"[380, 4741, 9116, 9967, 6233]"
sophie's choice,"[12119, 1573, 12616, 10696, 8740]"
e.t. the extra-terrestrial,"[3411, 19699, 5590, 14868, 7464]"
a christmas carol,"[7478, 4158, 1335, 5896, 1475]"
days of thunder,"[2722, 13719, 9333, 5278, 8259]"
top gun,"[4135, 4478, 3415, 3381, 10998]"
rebel without a cause,"[15614, 21654, 786, 1049, 9336]"
a streetcar named desire,"[1337, 15913, 2439, 5241, 5550]"
microcosmos,"[19005, 10917, 20716, 19057, 7719]"
palookaville,"[16337, 2838, 9359, 397, 9239]"
the associate,"[5674, 20810, 2525, 667, 5261]"
the funeral,"[15069, 109, 15540, 20994, 18682]"
a single girl,"[5754, 11945, 2911, 5080, 12427]"
the eighth day,"[1087, 12193, 18132, 16882, 4683]"
north star,"[10113, 8890, 5978, 5328, 15721]"
the people vs. larry flynt,"[16250, 21014, 3593, 12198, 3048]"
glory daze,"[17413, 21228, 10107, 1688, 10185]"
on golden pond,"[362, 654, 18448, 1808, 8407]"
the return of the pink panther,"[20165, 7170, 3967, 6777, 15404]"
drop dead fred,"[6777, 13672, 7262, 18310, 3100]"
the abyss,"[14943, 539, 17102, 586, 4346]"
the fog,"[16925, 2653, 6184, 14480, 2449]"
escape from new york,"[5967, 3871, 9253, 3596, 15049]"
the howling,"[8489, 1154, 7439, 8226, 19751]"
jean de florette,"[16386, 8114, 18011, 7795, 8889]"
manon of the spring,"[21458, 19168, 12426, 4317, 7030]"
private benjamin,"[11560, 376, 6929, 2296, 11757]"
monty python and the holy grail,"[18189, 16418, 11521, 12896, 13279]"
hustler white,"[3976, 3331, 16722, 8134, 12159]"
three lives and only one death,"[13071, 4134, 9267, 12766, 14682]"
when we were kings,"[20055, 15745, 11366, 15190, 18442]"
the return of martin guerre,"[2452, 21794, 18144, 19810, 11635]"
faust,"[7795, 3669, 15105, 3173, 20474]"
he walked by night,"[974, 19683, 2472, 5240, 16013]"
raw deal,"[11735, 828, 1273, 13488, 19848]"
t-men,"[8741, 4201, 8299, 7583, 10465]"
the tin drum,"[20543, 10173, 6616, 21005, 7937]"
the ruling class,"[3758, 13442, 1290, 5807, 11992]"
2 or 3 things i know about her,"[3774, 15196, 16391, 6985, 10917]"
dear god,"[6860, 10343, 15688, 16345, 21014]"
bad moon,"[8181, 6468, 15199, 1777, 7199]"
best of the best 3: no turning back,"[4375, 16306, 7475, 1666, 15043]"
bob roberts,"[12518, 13235, 3208, 12588, 8966]"
cinema paradiso,"[18576, 18431, 15439, 17515, 53]"
"the cook, the thief, his wife & her lover","[7401, 10731, 15451, 6802, 21043]"
delicatessen,"[4332, 7418, 21641, 11238, 18232]"
the double life of veronique,"[9011, 59, 905, 4317, 21650]"
enchanted april,"[9581, 11244, 11511, 9620, 6884]"
paths of glory,"[5842, 19120, 11877, 5712, 15397]"
the grifters,"[17447, 14763, 8226, 9541, 21439]"
the english patient,"[1757, 16673, 685, 1340, 3769]"
mediterraneo,"[4240, 15549, 16256, 19521, 3219]"
my left foot: the story of christy brown,"[18209, 1170, 16879, 2851, 5085]"
"sex, lies, and videotape","[14278, 8226, 1013, 5094, 21675]"
passion fish,"[20400, 8184, 13745, 912, 5218]"
strictly ballroom,"[3206, 3598, 4258, 18175, 3259]"
the thin blue line,"[1455, 16675, 17529, 9441, 10406]"
tie me up! tie me down!,"[6885, 16127, 21221, 3946, 7969]"
madonna: truth or dare,"[2691, 18156, 2440, 10302, 14194]"
paris is burning,"[13871, 16949, 10079, 13429, 17704]"
one flew over the cuckoo's nest,"[8226, 17103, 1337, 3083, 1506]"
up in smoke,"[3880, 13141, 3881, 9071, 5547]"
the empire strikes back,"[204, 3429, 6569, 553, 586]"
the princess bride,"[6194, 16559, 11486, 19432, 20847]"
raiders of the lost ark,"[14443, 10711, 7193, 12020, 2052]"
brazil,"[17229, 4464, 3668, 4895, 1767]"
aliens,"[858, 2784, 21042, 1834, 4678]"
"the good, the bad and the ugly","[4410, 4726, 685, 10747, 17029]"
withnail & i,"[11534, 10952, 17719, 18105, 7101]"
12 angry men,"[1617, 3083, 13487, 10465, 19992]"
lawrence of arabia,"[6476, 891, 10802, 5828, 11926]"
a clockwork orange,"[839, 8226, 17103, 4848, 1337]"
to kill a mockingbird,"[1919, 9599, 9944, 15605, 570]"
apocalypse now,"[5941, 7347, 3181, 8886, 883]"
once upon a time in the west,"[11766, 9454, 4696, 4909, 15057]"
return of the jedi,"[204, 5410, 841, 2878, 7534]"
wings of desire,"[2874, 14994, 3153, 6484, 5774]"
the third man,"[9440, 15739, 1587, 8581, 2063]"
goodfellas,"[13221, 9635, 9961, 7118, 21107]"
alien,"[21042, 845, 8858, 1921, 1321]"
army of darkness,"[2880, 17166, 19484, 6205, 14756]"
the big blue,"[10572, 18960, 10218, 15001, 1855]"
ran,"[6561, 16642, 18154, 18411, 15207]"
the killer,"[11667, 3607, 17602, 3576, 8264]"
psycho,"[1050, 15477, 4876, 10106, 8874]"
the blues brothers,"[1241, 4452, 10505, 12484, 4958]"
the godfather: part ii,"[598, 21448, 5019, 9131, 3842]"
full metal jacket,"[12267, 11052, 11498, 15255, 5712]"
henry v,"[215, 6337, 6722, 1872, 11170]"
amadeus,"[6355, 7958, 12265, 2379, 4610]"
the quiet man,"[20887, 623, 2096, 17971, 1812]"
once upon a time in america,"[1337, 2439, 5241, 1564, 9994]"
raging bull,"[3001, 12269, 7199, 7942, 7237]"
annie hall,"[18551, 3308, 10660, 8966, 11837]"
the right stuff,"[7958, 2199, 12921, 8738, 4625]"
stalker,"[12145, 7723, 11351, 20889, 9717]"
das boot,"[12421, 10656, 15640, 10257, 5554]"
the sting,"[10658, 15961, 752, 473, 18732]"
harold and maude,"[8486, 11257, 4389, 2323, 12269]"
trust,"[8740, 1222, 16337, 20983, 8668]"
the seventh seal,"[11542, 19308, 19768, 9892, 6361]"
local hero,"[19616, 12626, 14412, 2428, 571]"
the terminator,"[12188, 9480, 9310, 13677, 5054]"
braindead,"[3206, 9097, 896, 15039, 18777]"
glory,"[5941, 6479, 2466, 5306, 866]"
rosencrantz & guildenstern are dead,"[21501, 4274, 3208, 19425, 6281]"
manhattan,"[1636, 2319, 18551, 3001, 872]"
miller's crossing,"[2540, 5164, 11028, 750, 6569]"
dead poets society,"[7439, 18960, 14556, 15172, 12491]"
the graduate,"[4635, 12249, 8155, 18960, 8682]"
touch of evil,"[3552, 8768, 10369, 2290, 6352]"
